@relation 'raw-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 19 numeric
@attribute 75 numeric
@attribute 27 numeric
@attribute 50 numeric
@attribute 82 numeric
@attribute 65 numeric
@attribute 70 numeric
@attribute 6 numeric
@attribute 51 numeric
@attribute 57 numeric
@attribute 10 numeric
@attribute 36 numeric
@attribute 18 numeric
@attribute 24 numeric
@attribute 37 numeric
@attribute 41 numeric
@attribute 44 numeric
@attribute 43 numeric
@attribute 9 numeric
@attribute 12 numeric
@attribute 71 numeric
@attribute 79 numeric
@attribute 77 numeric
@attribute 8 numeric
@attribute 28 numeric
@attribute 3 numeric
@attribute 22 numeric
@attribute 72 numeric
@attribute 7 numeric
@attribute 58 numeric
@attribute 11 numeric
@attribute 26 numeric
@attribute 29 numeric
@attribute 52 numeric
@attribute 66 numeric
@attribute 17 numeric
@attribute 16 numeric
@attribute 67 numeric
@attribute 34 numeric
@attribute 2 numeric
@attribute 30 numeric
@attribute 32 numeric
@attribute 76 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 47 numeric
@attribute 45 numeric
@attribute 69 numeric
@attribute 31 numeric
@attribute 1 numeric
@attribute 25 numeric
@attribute 15 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 42 numeric
@attribute 33 numeric
@attribute 62 numeric
@attribute 61 numeric
@attribute 64 numeric
@attribute 63 numeric
@attribute 68 numeric
@attribute 55 numeric
@attribute 81 numeric
@attribute 74 numeric
@attribute 73 numeric
@attribute 35 numeric
@attribute 56 numeric
@attribute 54 numeric
@attribute 53 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 38 numeric
@attribute 46 numeric
@attribute 83 numeric
@attribute 23 numeric
@attribute 60 numeric
@attribute 80 numeric
@attribute 20 numeric
@attribute 59 numeric
@attribute 21 numeric
@attribute 78 numeric
@attribute 84 numeric
@attribute class {ClassOne,ClassZero,ClassTwo}

@data

0.154947,0.77749,1.867558,-1.726283,0.386902,-0.634322,-1.420018,-1.613898,-0.813146,-0.68481,0.864436,0.761038,-0.887786,0.333674,0.443863,0.144044,1.20238,-0.347912,0.056165,-0.854096,-1.252795,-0.028182,-1.180632,2.269755,2.240893,-1.048553,1.532779,-0.302303,-0.742165,-0.57885,0.653619,0.978738,0.400157,-0.359553,0.302472,-1.980796,0.378163,-1.70627,-0.151357,0.2,0.950088,3.5,0.066517,-0.311553,0.177426,0.462782,1.230291,1.950775,1.764052,1.4,1.494079,0.045759,-2.55299,-1.630198,-1.454366,-0.187184,0.410599,-0.977278,-1.234826,0.128983,-0.362741,1.139401,-0.509652,0.051945,-0.21274,-0.438074,-0.387327,0.156349,0.729091,-0.907298,-0.67246,1.454274,-0.103219,0.121675,-0.401781,-0.895467,0.313068,0.402342,-0.510805,-0.205158,-0.870797,1.469359,0.428332,5.1,ClassOne
0.743554,1.272954,-0.080812,-1.556934,0.382598,0.207217,0.140672,-1.696131,0.976038,0.483342,-0.154072,0.643631,-0.005927,-0.60362,0.274647,0.371173,1.496911,1.555114,0.713016,0.644452,-0.475175,0.086453,0.878304,-0.098161,-0.958374,-1.216077,0.026247,0.718897,1.193612,0.50497,0.663562,0.046135,-1.71197,0.222858,-0.65457,1.36606,0.210359,-0.743672,-0.480845,0.2,-0.770784,3,-1.018279,1.723696,-1.329892,1.486399,-0.285959,-0.159012,-1.532921,1.6,0.70886,-0.147354,-1.913743,-1.197428,-0.886614,1.059806,0.929145,-0.703859,-0.056099,0.04278,0.58357,0.5018,0.240057,1.382182,0.730184,0.100159,1.18312,0.613326,1.486782,-0.410219,2.929096,-0.989823,0.703586,0.688897,-0.355495,-1.857483,-3.116857,0.538437,-0.886904,0.422819,-0.12365,-0.114335,0.247706,5,ClassZero
0.436187,1.193415,-1.738332,-0.226124,-0.373412,0.125175,-0.649616,0.527389,1.39923,1.119708,-0.229663,0.152164,1.077315,1.001921,-1.090509,-0.443603,1.324868,-2.231538,-1.363078,1.098273,0.707158,-0.089042,-0.329742,0.503779,1.136448,0.794442,1.25795,0.261106,0.186979,-0.849614,-0.211429,0.271091,1.8437,-0.947724,-0.991206,0.81109,1.571463,0.634285,0.765002,1.4,0.030386,3.2,0.736165,-0.9819,-1.438854,-0.096942,-0.587375,0.095003,0.613349,4.7,0.176892,0.553781,-1.839567,-0.003331,1.910343,-0.587481,-2.25625,0.707135,0.303452,-0.7735,0.073153,-1.419186,-1.683207,0.395437,1.006704,0.344046,0.840648,-0.101003,-0.053243,-0.095871,0.143937,-0.670023,0.867665,-1.940533,0.801301,-1.732327,-0.253217,-1.518207,-0.14251,-1.088015,-0.953861,-0.858668,-0.577396,7,ClassOne
-1.354585,-0.539119,0.820316,-0.613204,1.231276,0.328753,1.19687,0.257271,0.11285,0.052347,0.080445,0.943274,-0.135872,0.48468,1.006934,2.006026,-0.604033,1.297082,0.046361,0.657788,-0.551577,0.573756,1.258197,1.563248,0.490253,0.415251,-0.335052,-1.342867,0.274499,-0.700208,-0.016738,0.381849,-1.082994,-0.620276,-0.507291,-0.596771,-0.634844,1.407704,1.228502,1,0.087138,2,-0.69103,-0.155508,1.582271,-0.28341,-0.167253,0.176887,0.413256,3.5,-0.21942,1.078571,0.024372,-0.067375,-0.92658,-0.42622,-0.038244,-0.357466,-0.208626,-0.17075,0.940587,-1.651031,1.728332,-0.079035,-2.113932,-0.951684,1.251292,-0.824147,0.821873,-1.199518,0.672007,0.304047,-0.699969,0.300478,-0.384438,0.948533,-0.22842,-0.710947,-0.288187,-0.240284,0.96536,-0.148293,-0.976875,5,ClassOne
1.51344,0.724624,0.337243,0.798762,1.086237,-0.772711,-0.674122,2.191634,-0.748828,0.039206,0.107128,0.879404,0.185051,2.157701,-0.504255,-0.037476,-0.254326,-0.180964,0.782228,-0.540621,0.184836,1.254605,0.897423,-1.438777,0.424736,0.176871,0.443996,0.256729,0.188121,1.410622,1.859206,1.100631,0.233907,0.278407,-1.74725,0.072435,1.292071,-0.054403,-0.478353,1.8,1.405944,3.2,2.841767,0.424755,-0.2916,1.089087,0.470044,-0.816759,0.595135,4.8,-0.569286,-1.030172,-0.351258,-0.504095,0.227848,-0.676196,0.01315,0.138936,-0.285237,-1.30063,-1.164875,-2.050024,0.602663,0.538999,0.039529,0.157167,-1.164221,0.323814,-0.449902,-1.007032,1.148887,-0.243614,-0.644919,0.387263,2.630057,0.58853,-0.85191,0.981871,-0.093345,0.588986,-1.416159,-0.471159,0.012417,5.9,ClassOne
0.554253,1.084361,2.453035,0.675961,0.411294,-0.982768,1.674733,0.276469,1.828012,-0.55837,1.46683,-1.522364,-1.257531,-0.10055,0.872963,1.922119,-1.030433,1.290229,1.251046,2.106997,0.671444,0.272931,-0.146056,-0.925093,0.029121,1.334679,0.280411,0.84756,1.970291,-1.02519,-0.342288,0.694276,-2.194386,-0.128932,0.756136,0.271502,-1.542241,-0.236881,-1.087456,1.1,0.213391,2.4,-2.757264,-0.16389,-0.351956,-2.527136,0.342479,-0.355701,-0.096304,3.8,0.940455,-0.988292,-2.214957,-1.088266,-0.006071,1.48877,-0.940305,0.718793,-0.778022,-0.271729,0.910849,0.699366,-2.032497,0.947977,-0.115548,-0.442835,1.764942,-0.246541,0.436882,-0.357133,0.660414,-0.826697,-0.887342,0.922024,1.621526,0.988373,-1.273522,-1.186369,-0.627007,0.274938,-0.735977,-0.348911,-1.098943,5.5,ClassOne
0.362153,0.124394,0.101177,-1.285744,0.169538,0.165488,0.186719,0.064533,-0.660717,0.937992,2.633002,-0.616114,1.123284,-1.464259,1.383399,0.749876,-0.498288,-0.259203,-2.027256,-2.059307,-0.088986,-1.247298,-0.283051,0.462649,-0.541004,1.457492,-0.187443,0.669865,-0.873853,1.948441,-0.18091,0.573708,1.51277,-0.674838,-0.697544,2.231484,-1.787854,3.006052,0.255672,1.2,0.018713,2.6,0.447886,-0.308745,0.220459,0.819369,0.36472,0.071143,-0.088724,4.4,-1.290574,-0.576855,-1.57735,-0.033649,0.57172,-0.378128,1.103842,0.994552,0.333919,-0.287252,-0.336283,-0.086331,-0.215497,1.297096,-0.229494,0.029323,0.85337,0.419704,-0.529859,-0.777355,-0.165727,-0.690178,-0.711177,-0.875481,-1.450177,-1.048777,-1.816337,0.30051,-0.482387,-1.136988,-0.467214,0.19672,0.128314,5.5,ClassOne
-0.908408,0.424356,-1.879252,-0.611262,-0.379143,-0.167219,-0.299517,0.182803,0.49938,0.636152,-0.972317,0.113221,-0.802038,0.970433,0.278256,0.29228,-0.287546,-1.550233,-0.271242,-0.535497,0.313305,-0.774274,-0.8347,1.453874,1.476076,0.142414,0.592166,-0.438068,1.031283,-0.140744,-1.415712,0.925066,0.260081,-0.062328,0.317108,-1.376421,-0.763219,-2.100525,-1.455286,2.5,-1.402205,3.3,0.760617,-1.118649,0.227978,0.360745,0.75989,2.405715,0.997845,6,-1.431263,1.308024,0.604277,-1.077302,0.233708,0.761769,0.096549,-0.782529,0.452769,1.305445,0.123047,0.684312,0.338218,0.781847,0.404356,0.363241,-0.340835,-0.166393,-0.476355,-0.257662,-0.534006,0.886721,-1.152335,-0.029482,-1.263296,2.542335,-0.194625,-2.447202,-0.149574,-1.402235,-0.592281,-1.236163,1.214965,6.3,ClassTwo
-0.664878,-0.554371,-0.609455,0.146299,0.18396,-0.143683,-0.292658,-0.527705,-0.670107,-0.650037,-0.066709,0.600481,0.436179,-0.065184,-0.963121,1.267041,-2.531765,1.250875,0.411005,-0.916152,0.311108,0.017709,-0.80889,0.484805,-0.530095,-0.001655,1.437594,-0.823549,-0.028354,0.200622,0.18042,0.608081,-1.368855,0.908922,0.892005,2.483625,0.491133,-1.713336,-0.276421,1.7,-0.04015,2.5,0.053726,0.107525,-0.41775,0.006145,-1.152383,0.277513,1.147216,4.5,0.396537,0.895306,2.056894,0.270318,0.817301,-0.762516,0.263682,1.062412,1.101614,0.018367,0.542886,-0.388252,-0.468412,1.252048,0.093434,-1.021237,0.676801,-0.865225,-0.585337,-0.041413,2.615181,1.184748,1.577559,0.662761,-0.307175,0.055364,-1.596662,1.887422,1.074436,1.22473,1.451056,1.197436,-1.055375,4.9,ClassTwo
